External_ID,Sangster_ID,Name,CASRN,Canonical_SMILES,InChIKey,logP_exp,N_count,N_group,logP_bin,O_count,MW,TPSA,HBD,HBA,Heavy_atoms,dot_disconnected_entry,strict_coumarin_any,aromatic_coumarin_core,overlap_exact_inchikey_with_95,overlap_first_block_with_95,SMILES,Formula,InChIKey_first_block,valid_mol,strict_coumarin_core,four_hydroxycoumarin_like,name_contains_coumarin,coumarin_candidate_any,SwissADME_SMILES,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos_IT,Consensus,delta_iLOGP,abs_delta_iLOGP,delta_XLOGP3,abs_delta_XLOGP3,delta_WLOGP,abs_delta_WLOGP,delta_MLOGP,abs_delta_MLOGP,delta_Silicos_IT,abs_delta_Silicos_IT,delta_Consensus,abs_delta_Consensus,Spread4,Consensus_overestimated,Consensus_severe_error,Consensus_severe_overestimation,alert_numeric_high_risk,alert_broad_N_or_spread,lower_concern_screen
SANG_CMR_EXT_027,R38331373,"2H-Furo[2,3-h]-1-benzopyran-2-one, 5,8-dimethyl-",76605-65-7,Cc1cc2c(cc(C)c3ccc(=O)oc32)o1,RINHXDAQQJHPOB-UHFFFAOYSA-N,2.92,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=CC2=C3OC(=O)C=CC3=C(C)C=C2O1,C13H10O3,RINHXDAQQJHPOB,True,False,False,True,True,O=c1ccc2c(o1)c1cc(oc1cc2C)C,,1.39,3.16,2.03,2.47,2.26,,,1.53,1.53,-0.2400000000000002,0.2400000000000002,0.8900000000000001,0.8900000000000001,0.44999999999999973,0.44999999999999973,0.6600000000000001,0.6600000000000001,1.7700000000000002,False,False,False,False,False,True
SANG_CMR_EXT_028,R38331375,"2H-Furo[2,3-h]-1-benzopyran-2-one, 5,9-dimethyl-",5762-92-5,Cc1cc2occ(C)c2c2oc(=O)ccc12,SYNCKGPPLJHSSM-UHFFFAOYSA-N,2.92,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=COC2=CC(C)=C3C=CC(=O)OC3=C12,C13H10O3,SYNCKGPPLJHSSM,True,False,False,True,True,O=c1ccc2c(o1)c1c(C)coc1cc2C,,1.35,3.16,2.03,2.47,2.25,,,1.5699999999999998,1.5699999999999998,-0.2400000000000002,0.2400000000000002,0.8900000000000001,0.8900000000000001,0.44999999999999973,0.44999999999999973,0.6699999999999999,0.6699999999999999,1.81,False,False,False,False,False,True
SANG_CMR_EXT_029,R38331377,"2H-Furo[2,3-h]-1-benzopyran-2-one, 4,9-dimethyl-",22975-76-4,Cc1cc(=O)oc2c1ccc1occ(C)c12,ZUOUYRRXKPHFSV-UHFFFAOYSA-N,2.81,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=COC2=CC=C3C(C)=CC(=O)OC3=C12,C13H10O3,ZUOUYRRXKPHFSV,True,False,False,True,True,O=c1cc(C)c2c(o1)c1c(C)coc1cc2,,1.9,3.16,2.03,2.45,2.38,,,0.9100000000000001,0.9100000000000001,-0.3500000000000001,0.3500000000000001,0.7800000000000002,0.7800000000000002,0.3599999999999999,0.3599999999999999,0.43000000000000016,0.43000000000000016,1.2600000000000002,False,False,False,False,False,True
SANG_CMR_EXT_030,R38331379,"7H-Furo[3,2-g][1]benzopyran-7-one, 5,6-dimethyl-",7469-12-7,Cc1c(C)c2cc3ccoc3cc2oc1=O,SWVLWPCPLVHMHY-UHFFFAOYSA-N,2.77,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.21999999999997,43.35,0,3,16,False,True,True,False,False,CC1=C(C)C2=C(OC1=O)C=C1OC=CC1=C2,C13H10O3,SWVLWPCPLVHMHY,True,False,False,False,True,Cc1c(=O)oc2c(c1C)cc1c(c2)occ1,,2.44,3.16,2.03,2.43,2.51,,,0.33000000000000007,0.33000000000000007,-0.3900000000000001,0.3900000000000001,0.7400000000000002,0.7400000000000002,0.33999999999999986,0.33999999999999986,0.26000000000000023,0.26000000000000023,1.1300000000000003,False,False,False,False,False,True
SANG_CMR_EXT_031,R38331380,"7H-Furo[3,2-g][1]benzopyran-7-one, 5,9-dimethyl-",15912-90-0,Cc1cc(=O)oc2c(C)c3occc3cc12,JLYPOISSVAJQID-UHFFFAOYSA-N,2.82,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=CC(=O)OC2=C1C=C1C=COC1=C2C,C13H10O3,JLYPOISSVAJQID,True,False,False,False,True,O=c1cc(C)c2c(o1)c(C)c1c(c2)cco1,,1.9,3.16,2.03,2.45,2.38,,,0.9199999999999999,0.9199999999999999,-0.3400000000000003,0.3400000000000003,0.79,0.79,0.36999999999999966,0.36999999999999966,0.43999999999999995,0.43999999999999995,1.2600000000000002,False,False,False,False,False,True
SANG_CMR_EXT_032,R38331381,"7H-Furo[3,2-g][1]benzopyran-7-one, 3,5-dimethyl-",15183-96-7,Cc1coc2cc3oc(=O)cc(C)c3cc12,AGHQLFRJTDLUFW-UHFFFAOYSA-N,2.76,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=COC2=CC3=C(C=C12)C(C)=CC(=O)O3,C13H10O3,AGHQLFRJTDLUFW,True,False,False,False,True,O=c1cc(C)c2c(o1)cc1c(c2)c(co1)C,,1.9,3.16,2.03,2.45,2.38,,,0.8599999999999999,0.8599999999999999,-0.40000000000000036,0.40000000000000036,0.73,0.73,0.3099999999999996,0.3099999999999996,0.3799999999999999,0.3799999999999999,1.2600000000000002,False,False,False,False,False,True
SANG_CMR_EXT_033,R38331382,"7H-Furo[3,2-g][1]benzopyran-7-one, 2,5-dimethyl-",4046-74-6,Cc1cc2cc3c(C)cc(=O)oc3cc2o1,GJYYXSDOKGEWNX-UHFFFAOYSA-N,2.82,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=CC2=CC3=C(OC(=O)C=C3C)C=C2O1,C13H10O3,GJYYXSDOKGEWNX,True,False,False,False,True,Cc1cc2c(o1)cc1c(c2)c(C)cc(=O)o1,,1.93,3.16,2.03,2.45,2.39,,,0.8899999999999999,0.8899999999999999,-0.3400000000000003,0.3400000000000003,0.79,0.79,0.36999999999999966,0.36999999999999966,0.4299999999999997,0.4299999999999997,1.2300000000000002,False,False,False,False,False,True
SANG_CMR_EXT_034,R38331383,"7H-Furo[3,2-g][1]benzopyran-7-one, 3,4-dimethyl-",362518-94-3,Cc1coc2cc3oc(=O)ccc3c(C)c12,UVNSEVCCHXYRIC-UHFFFAOYSA-N,2.79,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=COC2=CC3=C(C=CC(=O)O3)C(C)=C12,C13H10O3,UVNSEVCCHXYRIC,True,False,False,False,True,O=c1ccc2c(o1)cc1c(c2C)c(co1)C,,1.35,3.16,2.03,2.47,2.25,,,1.44,1.44,-0.3700000000000001,0.3700000000000001,0.7600000000000002,0.7600000000000002,0.31999999999999984,0.31999999999999984,0.54,0.54,1.81,False,False,False,False,False,True
SANG_CMR_EXT_035,R38331384,"7H-Furo[3,2-g][1]benzopyran-7-one, 2,4-dimethyl-",362518-95-4,Cc1cc2c(C)c3ccc(=O)oc3cc2o1,QBUUKVXBMWQDDR-UHFFFAOYSA-N,2.84,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=CC2=C(C)C3=C(OC(=O)C=C3)C=C2O1,C13H10O3,QBUUKVXBMWQDDR,True,False,False,False,True,Cc1cc2c(o1)cc1c(c2C)ccc(=O)o1,,1.39,3.16,2.03,2.47,2.26,,,1.45,1.45,-0.3200000000000003,0.3200000000000003,0.81,0.81,0.36999999999999966,0.36999999999999966,0.5800000000000001,0.5800000000000001,1.7700000000000002,False,False,False,False,False,True
SANG_CMR_EXT_036,R38331385,"7H-Furo[3,2-g][1]benzopyran-7-one, 2,9-dimethyl-",3993-55-3,Cc1cc2cc3ccc(=O)oc3c(C)c2o1,DIHWOVDWZWBMAI-UHFFFAOYSA-N,2.93,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.21999999999997,43.35,0,3,16,False,True,True,False,False,CC1=CC2=CC3=C(OC(=O)C=C3)C(C)=C2O1,C13H10O3,DIHWOVDWZWBMAI,True,False,False,False,True,Cc1cc2c(o1)c(C)c1c(c2)ccc(=O)o1,,1.39,3.16,2.03,2.47,2.26,,,1.5400000000000003,1.5400000000000003,-0.22999999999999998,0.22999999999999998,0.9000000000000004,0.9000000000000004,0.45999999999999996,0.45999999999999996,0.6700000000000004,0.6700000000000004,1.7700000000000002,False,False,False,False,False,True
SANG_CMR_EXT_037,R38331386,"7H-Furo[3,2-g][1]benzopyran-7-one, 2,3-dimethyl-",4196-58-1,Cc1oc2cc3oc(=O)ccc3cc2c1C,SXACOUILNSSCPR-UHFFFAOYSA-N,2.93,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=C(C)C2=CC3=C(OC(=O)C=C3)C=C2O1,C13H10O3,SXACOUILNSSCPR,True,False,False,False,True,O=c1ccc2c(o1)cc1c(c2)c(c(o1)C)C,,1.39,3.16,2.03,2.47,2.26,,,1.5400000000000003,1.5400000000000003,-0.22999999999999998,0.22999999999999998,0.9000000000000004,0.9000000000000004,0.45999999999999996,0.45999999999999996,0.6700000000000004,0.6700000000000004,1.7700000000000002,False,False,False,False,False,True
SANG_CMR_EXT_038,R38331388,"2H-Furo[2,3-h]-1-benzopyran-2-one, 8,9-dimethyl-",78982-41-9,Cc1oc2ccc3ccc(=O)oc3c2c1C,JLAPWSNBHNHNRQ-UHFFFAOYSA-N,2.94,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.21999999999997,43.35,0,3,16,False,True,True,False,False,CC1=C(C)C2=C3OC(=O)C=CC3=CC=C2O1,C13H10O3,JLAPWSNBHNHNRQ,True,False,False,True,True,O=c1ccc2c(o1)c1c(cc2)oc(c1C)C,,1.39,3.16,2.03,2.47,2.26,,,1.55,1.55,-0.2200000000000002,0.2200000000000002,0.9100000000000001,0.9100000000000001,0.46999999999999975,0.46999999999999975,0.6800000000000002,0.6800000000000002,1.7700000000000002,False,False,False,False,False,True
SANG_CMR_EXT_039,R38331389,"2H-Furo[2,3-h]-1-benzopyran-2-one, 6,8-dimethyl-",90370-11-9,Cc1cc2c(o1)c(C)cc1ccc(=O)oc12,VWISGRNVMLSLCE-UHFFFAOYSA-N,2.85,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=CC2=C3OC(=O)C=CC3=CC(C)=C2O1,C13H10O3,VWISGRNVMLSLCE,True,False,False,True,True,Cc1oc2c(c1)c1oc(=O)ccc1cc2C,,1.39,3.16,2.03,2.47,2.26,,,1.4600000000000002,1.4600000000000002,-0.31000000000000005,0.31000000000000005,0.8200000000000003,0.8200000000000003,0.3799999999999999,0.3799999999999999,0.5900000000000003,0.5900000000000003,1.7700000000000002,False,False,False,False,False,True
SANG_CMR_EXT_040,R38331390,"2H-Furo[2,3-h]-1-benzopyran-2-one, 6,9-dimethyl-",90370-28-8,Cc1cc2ccc(=O)oc2c2c(C)coc12,BYQGTFHDFUYLOW-UHFFFAOYSA-N,2.88,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=COC2=C(C)C=C3C=CC(=O)OC3=C12,C13H10O3,BYQGTFHDFUYLOW,True,False,False,True,True,O=c1ccc2c(o1)c1c(C)coc1c(c2)C,,1.35,3.16,2.03,2.47,2.25,,,1.5299999999999998,1.5299999999999998,-0.28000000000000025,0.28000000000000025,0.8500000000000001,0.8500000000000001,0.4099999999999997,0.4099999999999997,0.6299999999999999,0.6299999999999999,1.81,False,False,False,False,False,True
SANG_CMR_EXT_041,R38331392,"2H-Furo[2,3-h]-1-benzopyran-2-one, 5,6-dimethyl-",90370-16-4,Cc1c(C)c2occc2c2oc(=O)ccc12,WQRSPHCXNJWEAX-UHFFFAOYSA-N,2.84,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=C2OC=CC2=C2OC(=O)C=CC2=C1C,C13H10O3,WQRSPHCXNJWEAX,True,False,False,True,True,O=c1ccc2c(o1)c1ccoc1c(c2C)C,,1.35,3.16,2.03,2.47,2.25,,,1.4899999999999998,1.4899999999999998,-0.3200000000000003,0.3200000000000003,0.81,0.81,0.36999999999999966,0.36999999999999966,0.5899999999999999,0.5899999999999999,1.81,False,False,False,False,False,True
SANG_CMR_EXT_042,R38331393,"2H-Furo[2,3-h]-1-benzopyran-2-one, 4,6-dimethyl-",90370-15-3,Cc1cc(=O)oc2c1cc(C)c1occc12,PHABYDNILJBPFQ-UHFFFAOYSA-N,2.79,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=C2OC=CC2=C2OC(=O)C=C(C)C2=C1,C13H10O3,PHABYDNILJBPFQ,True,False,False,True,True,O=c1cc(C)c2c(o1)c1ccoc1c(c2)C,,1.9,3.16,2.03,2.45,2.38,,,0.8900000000000001,0.8900000000000001,-0.3700000000000001,0.3700000000000001,0.7600000000000002,0.7600000000000002,0.33999999999999986,0.33999999999999986,0.41000000000000014,0.41000000000000014,1.2600000000000002,False,False,False,False,False,True
SANG_CMR_EXT_043,R38331394,"2H-Furo[2,3-h]-1-benzopyran-2-one, 3,8-dimethyl-",91666-92-1,Cc1cc2c(ccc3cc(C)c(=O)oc32)o1,GVJWIPVKSNGMIZ-UHFFFAOYSA-N,2.97,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.21999999999997,43.35,0,3,16,False,True,True,False,False,CC1=CC2=C3OC(=O)C(C)=CC3=CC=C2O1,C13H10O3,GVJWIPVKSNGMIZ,True,False,False,True,True,Cc1cc2c(o1)ccc1c2oc(=O)c(c1)C,,1.93,3.16,2.03,2.45,2.39,,,1.0400000000000003,1.0400000000000003,-0.18999999999999995,0.18999999999999995,0.9400000000000004,0.9400000000000004,0.52,0.52,0.5800000000000001,0.5800000000000001,1.2300000000000002,False,False,False,False,False,True
SANG_CMR_EXT_044,R38331395,"2H-Furo[2,3-h]-1-benzopyran-2-one, 3,9-dimethyl-",91666-91-0,Cc1cc2ccc3occ(C)c3c2oc1=O,YVOFWNBKECJEJR-UHFFFAOYSA-N,2.97,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.21999999999997,43.35,0,3,16,False,True,True,False,False,CC1=COC2=CC=C3C=C(C)C(=O)OC3=C12,C13H10O3,YVOFWNBKECJEJR,True,False,False,True,True,Cc1cc2ccc3c(c2oc1=O)c(C)co3,,1.9,3.16,2.03,2.45,2.38,,,1.0700000000000003,1.0700000000000003,-0.18999999999999995,0.18999999999999995,0.9400000000000004,0.9400000000000004,0.52,0.52,0.5900000000000003,0.5900000000000003,1.2600000000000002,False,False,False,False,False,True
SANG_CMR_EXT_045,R38331396,"2H-Furo[2,3-h]-1-benzopyran-2-one, 3,4-dimethyl-",91666-90-9,Cc1c(C)c2ccc3occc3c2oc1=O,WBERMSXOELNMLB-UHFFFAOYSA-N,2.9,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=C(C)C2=CC=C3OC=CC3=C2OC1=O,C13H10O3,WBERMSXOELNMLB,True,False,False,True,True,O=c1oc2c(c(c1C)C)ccc1c2cco1,,2.44,3.16,2.03,2.43,2.51,,,0.45999999999999996,0.45999999999999996,-0.26000000000000023,0.26000000000000023,0.8700000000000001,0.8700000000000001,0.46999999999999975,0.46999999999999975,0.3900000000000001,0.3900000000000001,1.1300000000000003,False,False,False,False,False,True
SANG_CMR_EXT_046,R38331399,"7H-Furo[3,2-g][1]benzopyran-7-one, 3,9-dimethyl-",5762-96-9,Cc1coc2c(C)c3oc(=O)ccc3cc12,RGHZPKMHRQIHSB-UHFFFAOYSA-N,2.81,0,N = 0,1.5 ≤ logP ≤ 3.0,3,214.22,43.35,0,3,16,False,True,True,False,False,CC1=COC2=C(C)C3=C(C=CC(=O)O3)C=C12,C13H10O3,RGHZPKMHRQIHSB,True,False,False,False,True,O=c1ccc2c(o1)c(C)c1c(c2)c(co1)C,,1.35,3.16,2.03,2.47,2.25,,,1.46,1.46,-0.3500000000000001,0.3500000000000001,0.7800000000000002,0.7800000000000002,0.33999999999999986,0.33999999999999986,0.56,0.56,1.81,False,False,False,False,False,True
SANG_CMR_EXT_047,R38331737,"2H-1-Benzopyran-3-carboxamide, N-(1-methylethyl)-2-oxo-",1846-82-8,CC(C)NC(=O)c1cc2ccccc2oc1=O,DYFRHCOMCPYXPQ-UHFFFAOYSA-N,2.13,1,N = 1,1.5 ≤ logP ≤ 3.0,3,231.251,59.31,1,3,17,False,True,True,False,False,CC(C)NC(=O)C1=CC2=CC=CC=C2OC1=O,C13H13NO3,DYFRHCOMCPYXPQ,True,False,False,False,True,CC(NC(=O)c1cc2ccccc2oc1=O)C,,1.27,1.93,1.66,1.14,1.5,,,0.8599999999999999,0.8599999999999999,0.19999999999999996,0.19999999999999996,0.47,0.47,0.99,0.99,0.6299999999999999,0.6299999999999999,0.79,False,False,False,False,False,False
SANG_CMR_EXT_048,R38333883,"2H-Thieno[3,2-g]-1-benzopyran-2-one, 4,6,7-trimethyl-",214536-98-8,Cc1sc2cc3oc(=O)cc(C)c3cc2c1C,XYPRBCNGODSLKJ-UHFFFAOYSA-N,3.48,0,N = 0,logP > 3.0,2,244.315,30.21,0,3,17,False,True,True,False,False,CC1=C(C)C2=CC3=C(OC(=O)C=C3C)C=C2S1,C14H12O2S,XYPRBCNGODSLKJ,True,False,False,True,True,O=c1cc(C)c2c(o1)cc1c(c2)c(c(s1)C)C,,2.91,3.93,3.17,4.18,3.55,,,0.5699999999999998,0.5699999999999998,-0.4500000000000002,0.4500000000000002,0.31000000000000005,0.31000000000000005,-0.6999999999999997,0.6999999999999997,-0.06999999999999984,0.06999999999999984,1.2699999999999996,True,False,False,False,False,False
SANG_CMR_EXT_049,R38333884,"2H-Thieno[2,3-h]benzofuran-2-one, 4,8,9-trimethyl-",213967-52-3,Cc1sc2ccc3c(C)cc(=O)oc3c2c1C,RVAZWMGONPBJFK-UHFFFAOYSA-N,3.65,0,N = 0,logP > 3.0,2,244.31499999999997,30.21,0,3,17,False,True,True,False,False,CC1=C(C)C2=C3OC(=O)C=C(C)C3=CC=C2S1,C14H12O2S,RVAZWMGONPBJFK,True,False,False,False,True,O=c1cc(C)c2c(o1)c1c(cc2)sc(c1C)C,,2.91,3.93,3.17,4.18,3.55,,,0.7399999999999998,0.7399999999999998,-0.28000000000000025,0.28000000000000025,0.48,0.48,-0.5299999999999998,0.5299999999999998,0.10000000000000009,0.10000000000000009,1.2699999999999996,False,False,False,False,False,False
SANG_CMR_EXT_050,R38333893,"7H-Furo[3,2-g][1]benzopyran-7-one, 5,6,9-trimethyl-",15912-93-3,Cc1c(C)c2cc3ccoc3c(C)c2oc1=O,OBBNHWAIDHAZOZ-UHFFFAOYSA-N,3.25,0,N = 0,logP > 3.0,3,228.24699999999996,43.35,0,3,17,False,True,True,False,False,CC1=C2OC=CC2=CC2=C1OC(=O)C(C)=C2C,C14H12O3,OBBNHWAIDHAZOZ,True,False,False,False,True,Cc1c(=O)oc2c(c1C)cc1c(c2C)occ1,,2.81,3.46,2.29,2.91,2.87,,,0.43999999999999995,0.43999999999999995,-0.20999999999999996,0.20999999999999996,0.96,0.96,0.33999999999999986,0.33999999999999986,0.3799999999999999,0.3799999999999999,1.17,False,False,False,False,False,True
SANG_CMR_EXT_051,R38333894,"7H-Furo[3,2-g][1]benzopyran-7-one, 3,5,9-trimethyl-",15294-25-4,Cc1coc2c(C)c3oc(=O)cc(C)c3cc12,JQJZXIAXWYFOJQ-UHFFFAOYSA-N,3.25,0,N = 0,logP > 3.0,3,228.247,43.35,0,3,17,False,True,True,False,False,CC1=COC2=C(C)C3=C(C=C12)C(C)=CC(=O)O3,C14H12O3,JQJZXIAXWYFOJQ,True,False,False,False,True,O=c1cc(C)c2c(o1)c(C)c1c(c2)c(co1)C,,2.26,3.46,2.29,2.93,2.74,,,0.9900000000000002,0.9900000000000002,-0.20999999999999996,0.20999999999999996,0.96,0.96,0.31999999999999984,0.31999999999999984,0.5099999999999998,0.5099999999999998,1.2000000000000002,False,False,False,False,False,True
SANG_CMR_EXT_052,R38333895,"7H-Furo[3,2-g][1]benzopyran-7-one, 2,3,5-trimethyl-",13008-11-2,Cc1oc2cc3oc(=O)cc(C)c3cc2c1C,KKDGKMBVFICGHW-UHFFFAOYSA-N,3.22,0,N = 0,logP > 3.0,3,228.247,43.35,0,3,17,False,True,True,False,False,CC1=C(C)C2=CC3=C(OC(=O)C=C3C)C=C2O1,C14H12O3,KKDGKMBVFICGHW,True,False,False,False,True,O=c1cc(C)c2c(o1)cc1c(c2)c(c(o1)C)C,,2.3,3.46,2.29,2.93,2.75,,,0.9200000000000004,0.9200000000000004,-0.23999999999999977,0.23999999999999977,0.9300000000000002,0.9300000000000002,0.29000000000000004,0.29000000000000004,0.4700000000000002,0.4700000000000002,1.17,False,False,False,False,False,True
